id,publication_year,cited_by_count,author_ids
https://openalex.org/W2091717417,2013,88,"['https://openalex.org/A5002735772', 'https://openalex.org/A5063166187', 'https://openalex.org/A5070078178']"
https://openalex.org/W2741636242,2017,83,"['https://openalex.org/A5046126345', 'https://openalex.org/A5062910836', 'https://openalex.org/A5087088138']"
https://openalex.org/W2610915734,2017,77,"['https://openalex.org/A5112114761', 'https://openalex.org/A5091573499', 'https://openalex.org/A5101535189', 'https://openalex.org/A5086112254']"
https://openalex.org/W1965920543,2012,76,"['https://openalex.org/A5009660759', 'https://openalex.org/A5090739892', 'https://openalex.org/A5043228682']"
https://openalex.org/W2583839080,2017,76,"['https://openalex.org/A5037938374', 'https://openalex.org/A5069565228']"
https://openalex.org/W2141799614,2014,73,"['https://openalex.org/A5046126345', 'https://openalex.org/A5091017313', 'https://openalex.org/A5026648049']"
https://openalex.org/W2768092828,2017,68,"['https://openalex.org/A5071293344', 'https://openalex.org/A5080680637', 'https://openalex.org/A5055069190', 'https://openalex.org/A5080732494', 'https://openalex.org/A5043228682']"
https://openalex.org/W2180771322,2015,65,"['https://openalex.org/A5028114802', 'https://openalex.org/A5101933711', 'https://openalex.org/A5043228682']"
https://openalex.org/W2013580886,2015,64,"['https://openalex.org/A5009660759', 'https://openalex.org/A5043228682', 'https://openalex.org/A5086068043']"
https://openalex.org/W2608075696,2017,62,"['https://openalex.org/A5086112254', 'https://openalex.org/A5101535189']"
https://openalex.org/W2890763058,2018,62,"['https://openalex.org/A5033484534', 'https://openalex.org/A5103084598', 'https://openalex.org/A5058826186', 'https://openalex.org/A5075852205', 'https://openalex.org/A5025218700', 'https://openalex.org/A5024451217', 'https://openalex.org/A5051095866']"
https://openalex.org/W3088394858,2020,55,"['https://openalex.org/A5024266154', 'https://openalex.org/A5010373001', 'https://openalex.org/A5045451254']"
https://openalex.org/W16942553,2021,53,"['https://openalex.org/A5046126345', 'https://openalex.org/A5068965681']"
https://openalex.org/W2255201980,2021,49,"['https://openalex.org/A5090760686', 'https://openalex.org/A5046126345', 'https://openalex.org/A5041513167']"
https://openalex.org/W3014429038,2020,49,"['https://openalex.org/A5060541841', 'https://openalex.org/A5112016478', 'https://openalex.org/A5089031824']"
https://openalex.org/W3185668092,2021,48,"['https://openalex.org/A5026949484', 'https://openalex.org/A5027261073', 'https://openalex.org/A5077163579', 'https://openalex.org/A5068556395', 'https://openalex.org/A5017914184', 'https://openalex.org/A5008439962']"
https://openalex.org/W3122137342,2021,46,"['https://openalex.org/A5001319317', 'https://openalex.org/A5103949075', 'https://openalex.org/A5065908408', 'https://openalex.org/A5091272738', 'https://openalex.org/A5100620216']"
https://openalex.org/W3084214243,2021,44,"['https://openalex.org/A5025218700', 'https://openalex.org/A5000361569', 'https://openalex.org/A5022827102', 'https://openalex.org/A5017619946', 'https://openalex.org/A5051095866']"
https://openalex.org/W3190720979,2021,43,"['https://openalex.org/A5061732802', 'https://openalex.org/A5044856388', 'https://openalex.org/A5003284756', 'https://openalex.org/A5013559410', 'https://openalex.org/A5072878133', 'https://openalex.org/A5005968283', 'https://openalex.org/A5059135593', 'https://openalex.org/A5080296928', 'https://openalex.org/A5079007877', 'https://openalex.org/A5025896030']"
https://openalex.org/W3185555828,2021,41,"['https://openalex.org/A5078010312', 'https://openalex.org/A5011998621', 'https://openalex.org/A5101671828', 'https://openalex.org/A5028114802', 'https://openalex.org/A5043228682']"
https://openalex.org/W4302775041,2022,31,"['https://openalex.org/A5037938374', 'https://openalex.org/A5046393353', 'https://openalex.org/A5068890040']"
https://openalex.org/W3199024427,2022,27,"['https://openalex.org/A5052127213', 'https://openalex.org/A5082299527', 'https://openalex.org/A5037115259', 'https://openalex.org/A5030687237', 'https://openalex.org/A5041381652', 'https://openalex.org/A5008264999', 'https://openalex.org/A5020153026', 'https://openalex.org/A5089413311', 'https://openalex.org/A5043228682', 'https://openalex.org/A5085011940', 'https://openalex.org/A5025028660']"
https://openalex.org/W4389439475,2023,19,"['https://openalex.org/A5014823752', 'https://openalex.org/A5009433206', 'https://openalex.org/A5086112254']"
https://openalex.org/W4388499392,2023,18,"['https://openalex.org/A5078567169', 'https://openalex.org/A5066659680', 'https://openalex.org/A5026949484', 'https://openalex.org/A5108759740']"
https://openalex.org/W4389519042,2023,17,"['https://openalex.org/A5101505324', 'https://openalex.org/A5049055745', 'https://openalex.org/A5100741900', 'https://openalex.org/A5100347295', 'https://openalex.org/A5046126345']"
https://openalex.org/W1967353827,2001,124,"['https://openalex.org/A5070982948', 'https://openalex.org/A5111417773', 'https://openalex.org/A5050252738']"
https://openalex.org/W1491011092,1999,121,"['https://openalex.org/A5043228682', 'https://openalex.org/A5023355608']"
https://openalex.org/W2123892985,2005,107,"['https://openalex.org/A5059695251', 'https://openalex.org/A5040399099']"
https://openalex.org/W2063025913,2006,104,"['https://openalex.org/A5003657053', 'https://openalex.org/A5058593348']"
https://openalex.org/W2138113041,1986,100,"['https://openalex.org/A5043228682', 'https://openalex.org/A5016386034', 'https://openalex.org/A5087710258']"
https://openalex.org/W2892325171,2007,99,"['https://openalex.org/A5017393131', 'https://openalex.org/A5038255653', 'https://openalex.org/A5086112254']"
https://openalex.org/W3124772273,2007,95,"['https://openalex.org/A5017393131', 'https://openalex.org/A5038255653', 'https://openalex.org/A5086112254']"
https://openalex.org/W2160240805,2007,83,"['https://openalex.org/A5016857497', 'https://openalex.org/A5043228682']"
https://openalex.org/W1998838172,2008,78,['https://openalex.org/A5040399099']
https://openalex.org/W2150826728,2008,76,"['https://openalex.org/A5076189854', 'https://openalex.org/A5040526518', 'https://openalex.org/A5103329632', 'https://openalex.org/A5020340631', 'https://openalex.org/A5043228682']"
https://openalex.org/W1993428784,2010,74,"['https://openalex.org/A5101535189', 'https://openalex.org/A5086112254']"
https://openalex.org/W1845380253,2011,68,"['https://openalex.org/A5030213540', 'https://openalex.org/A5043228682']"
https://openalex.org/W1973652911,2012,66,"['https://openalex.org/A5072404376', 'https://openalex.org/A5063166187', 'https://openalex.org/A5031538891']"
https://openalex.org/W1976032042,2012,66,"['https://openalex.org/A5002735772', 'https://openalex.org/A5070078178', 'https://openalex.org/A5063166187', 'https://openalex.org/A5077139210', 'https://openalex.org/A5028050486']"
https://openalex.org/W1587573180,2012,64,"['https://openalex.org/A5043228682', 'https://openalex.org/A5026794270', 'https://openalex.org/A5056204400', 'https://openalex.org/A5047430406']"
https://openalex.org/W1989974519,2014,64,"['https://openalex.org/A5042631896', 'https://openalex.org/A5080306538', 'https://openalex.org/A5025218700']"
https://openalex.org/W2109062107,2012,64,"['https://openalex.org/A5028114802', 'https://openalex.org/A5043228682']"
https://openalex.org/W2559122630,2012,63,"['https://openalex.org/A5108370903', 'https://openalex.org/A5064931337', 'https://openalex.org/A5049173646', 'https://openalex.org/A5060819264', 'https://openalex.org/A5043228682', 'https://openalex.org/A5088048673', 'https://openalex.org/A5072285921', 'https://openalex.org/A5014792235']"
https://openalex.org/W1558395318,2013,60,"['https://openalex.org/A5103163280', 'https://openalex.org/A5028114802', 'https://openalex.org/A5043228682']"
https://openalex.org/W2174438886,2015,59,"['https://openalex.org/A5063166187', 'https://openalex.org/A5064827570']"
https://openalex.org/W2142076420,2013,58,"['https://openalex.org/A5029708595', 'https://openalex.org/A5019716296', 'https://openalex.org/A5111638399', 'https://openalex.org/A5088114671', 'https://openalex.org/A5032417423', 'https://openalex.org/A5054305839', 'https://openalex.org/A5043228682']"
https://openalex.org/W2111485086,2013,57,"['https://openalex.org/A5000598745', 'https://openalex.org/A5077876566', 'https://openalex.org/A5101128468']"
https://openalex.org/W2250638193,2013,57,['https://openalex.org/A5046126345']
https://openalex.org/W2783997909,2018,57,"['https://openalex.org/A5025218700', 'https://openalex.org/A5080306538', 'https://openalex.org/A5045603917', 'https://openalex.org/A5046821941', 'https://openalex.org/A5051095866', 'https://openalex.org/A5042631896']"
https://openalex.org/W2108681317,2013,55,"['https://openalex.org/A5008049737', 'https://openalex.org/A5063166187', 'https://openalex.org/A5064827570']"
https://openalex.org/W2189066119,2014,55,"['https://openalex.org/A5030213540', 'https://openalex.org/A5033002082', 'https://openalex.org/A5043228682']"
https://openalex.org/W587334217,2013,55,"['https://openalex.org/A5076259865', 'https://openalex.org/A5043228682']"
https://openalex.org/W2891161640,2018,54,"['https://openalex.org/A5100371707', 'https://openalex.org/A5046126345']"
https://openalex.org/W2968516330,2018,54,"['https://openalex.org/A5053433716', 'https://openalex.org/A5091017885', 'https://openalex.org/A5071293344', 'https://openalex.org/A5011998621', 'https://openalex.org/A5055069190', 'https://openalex.org/A5062276512', 'https://openalex.org/A5043228682']"
https://openalex.org/W2582919740,2017,52,"['https://openalex.org/A5033639139', 'https://openalex.org/A5043228682', 'https://openalex.org/A5076259865', 'https://openalex.org/A5058412746']"
https://openalex.org/W2801455414,2018,52,"['https://openalex.org/A5076259865', 'https://openalex.org/A5111699918', 'https://openalex.org/A5043228682']"
https://openalex.org/W2466764065,2016,50,"['https://openalex.org/A5055037967', 'https://openalex.org/A5007282049', 'https://openalex.org/A5043228682']"
https://openalex.org/W2953104422,2019,42,"['https://openalex.org/A5010454402', 'https://openalex.org/A5101128468', 'https://openalex.org/A5011665309', 'https://openalex.org/A5048415305']"
https://openalex.org/W3100572972,2020,40,"['https://openalex.org/A5010287399', 'https://openalex.org/A5012787401', 'https://openalex.org/A5009232244', 'https://openalex.org/A5040094074', 'https://openalex.org/A5025745021']"
https://openalex.org/W3101637242,2020,38,"['https://openalex.org/A5049055745', 'https://openalex.org/A5046126345']"
https://openalex.org/W3194294583,2021,36,"['https://openalex.org/A5012381948', 'https://openalex.org/A5050038373', 'https://openalex.org/A5089330000']"
https://openalex.org/W3196752762,2021,36,"['https://openalex.org/A5101535189', 'https://openalex.org/A5090644503', 'https://openalex.org/A5086112254']"
https://openalex.org/W3114914047,2021,35,"['https://openalex.org/A5072651383', 'https://openalex.org/A5043228682', 'https://openalex.org/A5076259865', 'https://openalex.org/A5033639139']"
https://openalex.org/W3038322369,2021,33,"['https://openalex.org/A5046927655', 'https://openalex.org/A5026949484', 'https://openalex.org/A5073800371', 'https://openalex.org/A5016371653']"
https://openalex.org/W4280527753,2022,26,"['https://openalex.org/A5081392022', 'https://openalex.org/A5026949484', 'https://openalex.org/A5050738347']"
https://openalex.org/W3173401931,2022,24,"['https://openalex.org/A5022688200', 'https://openalex.org/A5045815180', 'https://openalex.org/A5037115259', 'https://openalex.org/A5030687237', 'https://openalex.org/A5064858748', 'https://openalex.org/A5046126345', 'https://openalex.org/A5066588555']"
https://openalex.org/W4213376220,2022,23,"['https://openalex.org/A5078661956', 'https://openalex.org/A5059568443', 'https://openalex.org/A5055100841', 'https://openalex.org/A5024406250', 'https://openalex.org/A5085949290', 'https://openalex.org/A5026423979', 'https://openalex.org/A5086520872', 'https://openalex.org/A5042359555', 'https://openalex.org/A5038607120', 'https://openalex.org/A5038954459', 'https://openalex.org/A5070750183', 'https://openalex.org/A5075260908', 'https://openalex.org/A5091416173', 'https://openalex.org/A5082894514', 'https://openalex.org/A5021510580', 'https://openalex.org/A5048583605', 'https://openalex.org/A5100687670', 'https://openalex.org/A5012006317', 'https://openalex.org/A5024296305', 'https://openalex.org/A5011069528', 'https://openalex.org/A5075172372', 'https://openalex.org/A5009083311', 'https://openalex.org/A5023212899', 'https://openalex.org/A5080616024', 'https://openalex.org/A5023877477', 'https://openalex.org/A5010067237', 'https://openalex.org/A5069213566', 'https://openalex.org/A5013553838', 'https://openalex.org/A5066799896', 'https://openalex.org/A5025218700', 'https://openalex.org/A5051095866', 'https://openalex.org/A5069962212', 'https://openalex.org/A5063156420', 'https://openalex.org/A5019941288', 'https://openalex.org/A5028649496', 'https://openalex.org/A5006535911', 'https://openalex.org/A5026558715', 'https://openalex.org/A5079001175', 'https://openalex.org/A5018559637', 'https://openalex.org/A5035489185', 'https://openalex.org/A5021309751', 'https://openalex.org/A5055382682', 'https://openalex.org/A5068548741', 'https://openalex.org/A5039086873', 'https://openalex.org/A5024269131', 'https://openalex.org/A5061753421', 'https://openalex.org/A5084107920', 'https://openalex.org/A5057339255', 'https://openalex.org/A5033926605', 'https://openalex.org/A5058854015', 'https://openalex.org/A5026103349', 'https://openalex.org/A5062206982', 'https://openalex.org/A5060834772', 'https://openalex.org/A5041006387', 'https://openalex.org/A5047326783', 'https://openalex.org/A5053573178', 'https://openalex.org/A5020804576', 'https://openalex.org/A5083927580', 'https://openalex.org/A5089686858', 'https://openalex.org/A5032264632', 'https://openalex.org/A5069328759', 'https://openalex.org/A5089313290', 'https://openalex.org/A5011188201', 'https://openalex.org/A5045713721', 'https://openalex.org/A5057623006', 'https://openalex.org/A5105511749', 'https://openalex.org/A5057168243', 'https://openalex.org/A5043837496', 'https://openalex.org/A5055247907', 'https://openalex.org/A5080446268', 'https://openalex.org/A5010294682', 'https://openalex.org/A5084553737', 'https://openalex.org/A5078218067', 'https://openalex.org/A5043911324', 'https://openalex.org/A5043512498', 'https://openalex.org/A5063489271', 'https://openalex.org/A5056844796', 'https://openalex.org/A5021554666', 'https://openalex.org/A5038222759', 'https://openalex.org/A5029177973', 'https://openalex.org/A5056674142', 'https://openalex.org/A5035862875', 'https://openalex.org/A5087565294', 'https://openalex.org/A5072158680', 'https://openalex.org/A5017514024']"
https://openalex.org/W3207272747,2022,22,"['https://openalex.org/A5022489629', 'https://openalex.org/A5100438374', 'https://openalex.org/A5046126345']"
https://openalex.org/W4283713686,2022,22,"['https://openalex.org/A5025218700', 'https://openalex.org/A5002689104', 'https://openalex.org/A5078170935', 'https://openalex.org/A5022827102', 'https://openalex.org/A5009199818', 'https://openalex.org/A5022770371', 'https://openalex.org/A5025581392', 'https://openalex.org/A5088081131', 'https://openalex.org/A5047315859', 'https://openalex.org/A5051095866']"
https://openalex.org/W4383342330,2023,12,"['https://openalex.org/A5002689104', 'https://openalex.org/A5084395089', 'https://openalex.org/A5046189945', 'https://openalex.org/A5025218700']"
https://openalex.org/W1958341229,2000,96,"['https://openalex.org/A5101535189', 'https://openalex.org/A5086112254']"
https://openalex.org/W1987205431,2004,86,"['https://openalex.org/A5110121255', 'https://openalex.org/A5043228682', 'https://openalex.org/A5020340631', 'https://openalex.org/A5010621134', 'https://openalex.org/A5026111024', 'https://openalex.org/A5064561288', 'https://openalex.org/A5035158211', 'https://openalex.org/A5103329632']"
https://openalex.org/W2067357063,1995,83,"['https://openalex.org/A5086112254', 'https://openalex.org/A5038255653', 'https://openalex.org/A5017345211']"
https://openalex.org/W202246478,2009,68,"['https://openalex.org/A5076259865', 'https://openalex.org/A5043228682']"
https://openalex.org/W2169979885,2007,66,"['https://openalex.org/A5112016478', 'https://openalex.org/A5012109626', 'https://openalex.org/A5060541841']"
https://openalex.org/W2145194619,2010,62,"['https://openalex.org/A5034329641', 'https://openalex.org/A5043228682']"
https://openalex.org/W2112359816,2010,61,"['https://openalex.org/A5014724580', 'https://openalex.org/A5108388457', 'https://openalex.org/A5043228682']"
https://openalex.org/W1566128329,2010,60,"['https://openalex.org/A5054774293', 'https://openalex.org/A5086112254']"
https://openalex.org/W1928075983,2010,56,"['https://openalex.org/A5017393131', 'https://openalex.org/A5086112254']"
https://openalex.org/W2063393488,2011,50,"['https://openalex.org/A5101535189', 'https://openalex.org/A5086112254']"
https://openalex.org/W1981039249,2015,46,"['https://openalex.org/A5089866395', 'https://openalex.org/A5072780271', 'https://openalex.org/A5035084501']"
https://openalex.org/W2583523594,2017,46,"['https://openalex.org/A5085714892', 'https://openalex.org/A5005487360', 'https://openalex.org/A5027172638', 'https://openalex.org/A5080708019']"
https://openalex.org/W2421770991,2016,45,"['https://openalex.org/A5010287399', 'https://openalex.org/A5040094074']"
https://openalex.org/W1875494297,2015,42,"['https://openalex.org/A5015996266', 'https://openalex.org/A5104083995', 'https://openalex.org/A5043228682']"
https://openalex.org/W1885634126,2015,40,"['https://openalex.org/A5076259865', 'https://openalex.org/A5043228682']"
https://openalex.org/W2521480434,2016,39,"['https://openalex.org/A5002735772', 'https://openalex.org/A5063166187']"
https://openalex.org/W3041042196,2020,37,"['https://openalex.org/A5080306538', 'https://openalex.org/A5024790234', 'https://openalex.org/A5025218700']"
https://openalex.org/W2962817894,2019,36,"['https://openalex.org/A5025218700', 'https://openalex.org/A5022827102', 'https://openalex.org/A5077170004', 'https://openalex.org/A5051095866']"
https://openalex.org/W3157700438,2021,29,"['https://openalex.org/A5032965080', 'https://openalex.org/A5025218700']"
https://openalex.org/W3154063755,2021,26,"['https://openalex.org/A5019686322', 'https://openalex.org/A5001019377', 'https://openalex.org/A5100395392', 'https://openalex.org/A5069919112', 'https://openalex.org/A5046126345']"
https://openalex.org/W4309564255,2022,20,"['https://openalex.org/A5072651383', 'https://openalex.org/A5043228682', 'https://openalex.org/A5076259865', 'https://openalex.org/A5033639139']"
https://openalex.org/W4220897667,2022,18,"['https://openalex.org/A5011994255', 'https://openalex.org/A5076767393', 'https://openalex.org/A5088123066', 'https://openalex.org/A5085714892', 'https://openalex.org/A5088111791', 'https://openalex.org/A5083597638']"
https://openalex.org/W4385259231,2023,11,"['https://openalex.org/A5025028660', 'https://openalex.org/A5043450042', 'https://openalex.org/A5085011940', 'https://openalex.org/A5110184338', 'https://openalex.org/A5043228682']"
https://openalex.org/W1564249232,1999,70,"['https://openalex.org/A5032452724', 'https://openalex.org/A5043228682']"
https://openalex.org/W1503686715,2002,66,"['https://openalex.org/A5020340631', 'https://openalex.org/A5043228682']"
https://openalex.org/W398300432,2004,65,"['https://openalex.org/A5085714892', 'https://openalex.org/A5060826510']"
https://openalex.org/W2023991263,2004,62,"['https://openalex.org/A5102869952', 'https://openalex.org/A5111638399', 'https://openalex.org/A5043228682']"
https://openalex.org/W2062614731,1991,62,"['https://openalex.org/A5023248712', 'https://openalex.org/A5085714892', 'https://openalex.org/A5073984304', 'https://openalex.org/A5058660740', 'https://openalex.org/A5079137119']"
https://openalex.org/W2179781957,1986,62,"['https://openalex.org/A5043228682', 'https://openalex.org/A5016386034']"
https://openalex.org/W2157139264,2007,59,"['https://openalex.org/A5112016478', 'https://openalex.org/A5012109626', 'https://openalex.org/A5060541841', 'https://openalex.org/A5005974550']"
https://openalex.org/W2156333962,2007,58,"['https://openalex.org/A5058593348', 'https://openalex.org/A5007176508']"
https://openalex.org/W1950882061,2007,56,"['https://openalex.org/A5017393131', 'https://openalex.org/A5038255653', 'https://openalex.org/A5086112254']"
https://openalex.org/W2079503007,2007,52,"['https://openalex.org/A5060541841', 'https://openalex.org/A5112016478']"
https://openalex.org/W3124252384,2010,51,"['https://openalex.org/A5101535189', 'https://openalex.org/A5086112254']"
https://openalex.org/W2504472043,2010,49,['https://openalex.org/A5063166187']
https://openalex.org/W2949558714,2013,43,"['https://openalex.org/A5023355608', 'https://openalex.org/A5043228682']"
https://openalex.org/W2154524549,2011,40,"['https://openalex.org/A5030213540', 'https://openalex.org/A5043228682']"
https://openalex.org/W1512047263,2014,38,"['https://openalex.org/A5088417289', 'https://openalex.org/A5101727867', 'https://openalex.org/A5084449778', 'https://openalex.org/A5010616841', 'https://openalex.org/A5086112254', 'https://openalex.org/A5009517302']"
https://openalex.org/W2024703819,2013,37,"['https://openalex.org/A5037684556', 'https://openalex.org/A5091332748', 'https://openalex.org/A5012381948']"
https://openalex.org/W2346158202,2016,35,"['https://openalex.org/A5075508013', 'https://openalex.org/A5081602781', 'https://openalex.org/A5043228682', 'https://openalex.org/A5051143813', 'https://openalex.org/A5075713144']"
https://openalex.org/W2972574939,2019,33,"['https://openalex.org/A5055209420', 'https://openalex.org/A5045451254', 'https://openalex.org/A5010373001']"
https://openalex.org/W2554718474,2016,32,"['https://openalex.org/A5063166187', 'https://openalex.org/A5002735772']"
https://openalex.org/W3106369618,2019,32,"['https://openalex.org/A5000454719', 'https://openalex.org/A5046126345', 'https://openalex.org/A5079270249', 'https://openalex.org/A5064158757']"
https://openalex.org/W3102780080,2020,27,"['https://openalex.org/A5065854593', 'https://openalex.org/A5046126345']"
https://openalex.org/W3204432444,2021,25,"['https://openalex.org/A5100670911', 'https://openalex.org/A5043392679', 'https://openalex.org/A5046126345', 'https://openalex.org/A5019297976']"
https://openalex.org/W3201382782,2022,17,"['https://openalex.org/A5012564810', 'https://openalex.org/A5064749355', 'https://openalex.org/A5046879461', 'https://openalex.org/A5043228682', 'https://openalex.org/A5085011940', 'https://openalex.org/A5025028660']"
https://openalex.org/W4308146474,2022,16,"['https://openalex.org/A5015128745', 'https://openalex.org/A5004970789', 'https://openalex.org/A5102992157', 'https://openalex.org/A5088517824', 'https://openalex.org/A5062276512', 'https://openalex.org/A5043228682']"
https://openalex.org/W4312090938,2022,16,"['https://openalex.org/A5035343276', 'https://openalex.org/A5033846851', 'https://openalex.org/A5011998621', 'https://openalex.org/A5045147286', 'https://openalex.org/A5043228682', 'https://openalex.org/A5028114802', 'https://openalex.org/A5083735830', 'https://openalex.org/A5102031937']"
https://openalex.org/W110459546,1999,69,['https://openalex.org/A5043228682']
https://openalex.org/W3121781218,1997,60,['https://openalex.org/A5086112254']
https://openalex.org/W30313844,2005,58,"['https://openalex.org/A5032417423', 'https://openalex.org/A5111638399', 'https://openalex.org/A5043228682']"
https://openalex.org/W1568661738,1996,56,"['https://openalex.org/A5038255653', 'https://openalex.org/A5083735555', 'https://openalex.org/A5086112254']"
https://openalex.org/W2105501696,1987,49,"['https://openalex.org/A5016386034', 'https://openalex.org/A5043228682']"
https://openalex.org/W2569621925,1988,49,['https://openalex.org/A5043228682']
https://openalex.org/W108820191,2007,45,"['https://openalex.org/A5091272738', 'https://openalex.org/A5043228682']"
https://openalex.org/W2105090685,2008,44,"['https://openalex.org/A5101535189', 'https://openalex.org/A5086112254']"
https://openalex.org/W2137177105,2007,44,"['https://openalex.org/A5062285844', 'https://openalex.org/A5043228682']"
https://openalex.org/W2157394505,2012,37,"['https://openalex.org/A5035084501', 'https://openalex.org/A5038518255', 'https://openalex.org/A5003104343', 'https://openalex.org/A5006526693', 'https://openalex.org/A5032688376', 'https://openalex.org/A5060893068', 'https://openalex.org/A5005434848']"
https://openalex.org/W2733135904,2017,30,['https://openalex.org/A5043228682']
https://openalex.org/W2251375560,2015,29,"['https://openalex.org/A5061025828', 'https://openalex.org/A5030213540', 'https://openalex.org/A5043228682']"
https://openalex.org/W2395322519,2014,29,"['https://openalex.org/A5090932272', 'https://openalex.org/A5082559019', 'https://openalex.org/A5038492810', 'https://openalex.org/A5040399099', 'https://openalex.org/A5027635705']"
https://openalex.org/W2750839509,2017,29,"['https://openalex.org/A5046126345', 'https://openalex.org/A5062910836', 'https://openalex.org/A5087088138']"
https://openalex.org/W2528162491,2016,28,"['https://openalex.org/A5025218700', 'https://openalex.org/A5076037542', 'https://openalex.org/A5107999727', 'https://openalex.org/A5046821941', 'https://openalex.org/A5051095866', 'https://openalex.org/A5042631896']"
https://openalex.org/W2912677456,2019,27,"['https://openalex.org/A5025218700', 'https://openalex.org/A5084395089', 'https://openalex.org/A5042631896', 'https://openalex.org/A5047315859', 'https://openalex.org/A5081995440', 'https://openalex.org/A5044943654', 'https://openalex.org/A5051095866']"
https://openalex.org/W3019447579,2020,26,"['https://openalex.org/A5037938374', 'https://openalex.org/A5029384080']"
https://openalex.org/W3034514149,2020,25,"['https://openalex.org/A5015128745', 'https://openalex.org/A5043228682', 'https://openalex.org/A5102992157', 'https://openalex.org/A5088517824', 'https://openalex.org/A5062276512']"
https://openalex.org/W3103786884,2020,23,"['https://openalex.org/A5025028660', 'https://openalex.org/A5012564810', 'https://openalex.org/A5074777044', 'https://openalex.org/A5002603522', 'https://openalex.org/A5043228682', 'https://openalex.org/A5085011940', 'https://openalex.org/A5019933387', 'https://openalex.org/A5046879461']"
https://openalex.org/W3172883962,2021,21,"['https://openalex.org/A5025028660', 'https://openalex.org/A5034305203', 'https://openalex.org/A5037862554', 'https://openalex.org/A5053129557', 'https://openalex.org/A5041381652', 'https://openalex.org/A5043228682', 'https://openalex.org/A5085011940', 'https://openalex.org/A5007903277', 'https://openalex.org/A5082305994']"
https://openalex.org/W3138712918,2021,20,"['https://openalex.org/A5058593348', 'https://openalex.org/A5005926480', 'https://openalex.org/A5013251728', 'https://openalex.org/A5102998608', 'https://openalex.org/A5015706474']"
https://openalex.org/W4312201978,2022,15,"['https://openalex.org/A5065702439', 'https://openalex.org/A5013216755', 'https://openalex.org/A5027261073', 'https://openalex.org/A5026949484', 'https://openalex.org/A5008439962', 'https://openalex.org/A5091759851']"
https://openalex.org/W4210537132,2022,14,"['https://openalex.org/A5089457793', 'https://openalex.org/A5112609848', 'https://openalex.org/A5046126345', 'https://openalex.org/A5019297976', 'https://openalex.org/A5087088138', 'https://openalex.org/A5020076556', 'https://openalex.org/A5052244076']"
https://openalex.org/W2093886250,2000,51,"['https://openalex.org/A5085714892', 'https://openalex.org/A5064518469']"
https://openalex.org/W3124495841,2004,48,"['https://openalex.org/A5058593348', 'https://openalex.org/A5014718273', 'https://openalex.org/A5109737158']"
https://openalex.org/W3122001278,2006,43,"['https://openalex.org/A5016210398', 'https://openalex.org/A5086112254', 'https://openalex.org/A5091081027']"
https://openalex.org/W3121930604,2007,40,"['https://openalex.org/A5017393131', 'https://openalex.org/A5038255653', 'https://openalex.org/A5086112254']"
https://openalex.org/W36967578,2009,35,"['https://openalex.org/A5046126345', 'https://openalex.org/A5060065053']"
https://openalex.org/W2132361767,2011,32,"['https://openalex.org/A5014724580', 'https://openalex.org/A5043228682', 'https://openalex.org/A5108388457', 'https://openalex.org/A5046227570']"
https://openalex.org/W2134747565,2012,32,"['https://openalex.org/A5076259865', 'https://openalex.org/A5043228682']"
https://openalex.org/W2059079426,2015,27,"['https://openalex.org/A5012362296', 'https://openalex.org/A5080726516', 'https://openalex.org/A5048207460', 'https://openalex.org/A5025218700']"
https://openalex.org/W2884612586,2018,27,"['https://openalex.org/A5082061504', 'https://openalex.org/A5043228682', 'https://openalex.org/A5047720470', 'https://openalex.org/A5020836845', 'https://openalex.org/A5009660759']"
https://openalex.org/W3098719350,2017,27,"['https://openalex.org/A5045451254', 'https://openalex.org/A5032475130']"
https://openalex.org/W2810062544,2018,25,"['https://openalex.org/A5060541841', 'https://openalex.org/A5112016478', 'https://openalex.org/A5089031824']"
https://openalex.org/W2810918175,2018,25,"['https://openalex.org/A5011998621', 'https://openalex.org/A5028114802', 'https://openalex.org/A5043228682']"
https://openalex.org/W2985313795,2019,25,"['https://openalex.org/A5087293181', 'https://openalex.org/A5038461315', 'https://openalex.org/A5082765103', 'https://openalex.org/A5044810664', 'https://openalex.org/A5087334854']"
https://openalex.org/W2273327065,2016,24,"['https://openalex.org/A5035084501', 'https://openalex.org/A5006526693']"
https://openalex.org/W2368800210,2016,24,"['https://openalex.org/A5006939697', 'https://openalex.org/A5063166187', 'https://openalex.org/A5060974606', 'https://openalex.org/A5008049737']"
https://openalex.org/W2943889906,2019,24,"['https://openalex.org/A5088894591', 'https://openalex.org/A5012381948', 'https://openalex.org/A5019881858']"
https://openalex.org/W2905368567,2019,22,"['https://openalex.org/A5060882020', 'https://openalex.org/A5001319317', 'https://openalex.org/A5042705542', 'https://openalex.org/A5000646181']"
https://openalex.org/W3030763919,2020,22,"['https://openalex.org/A5025028660', 'https://openalex.org/A5012564810', 'https://openalex.org/A5074777044', 'https://openalex.org/A5002603522', 'https://openalex.org/A5043228682', 'https://openalex.org/A5085011940', 'https://openalex.org/A5019933387', 'https://openalex.org/A5046879461']"
https://openalex.org/W4252047720,2019,22,"['https://openalex.org/A5025218700', 'https://openalex.org/A5051095866']"
https://openalex.org/W3018412439,2020,21,"['https://openalex.org/A5037938374', 'https://openalex.org/A5037174789', 'https://openalex.org/A5034203180']"
